title,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_title,merchant_name,merchant_info_subtitle,merchant_rating_count,merchant_rating,merchant_id,merchant_has_profile_picture,product_id,theme
'2020 Summer Vintage Flamingo Print  Pajamas Set Casual Loose T Shirt Top And Elastic Shorts Women Sleepwear Night Wear Loungewear Sets',2.833213,2.70805,EUR,4.615121,0,1.560248,4.007333,3.295837,2.197225,2.397895,0.693147,2.302585,0,0,0,0,'Summer,Fashion,womenunderwearsuit,printedpajamasset,womencasualshort,Women\'s Fashion,flamingo,loungewearset,Casual,Shirt,casualsleepwear,Shorts,flamingotshirt,Elastic,Vintage,Tops,tshirtandshortsset,Women,Sleepwear,Print,womenpajamasset,womennightwear,Pajamas,womensleepwearset',white,M,50,'Livraison standard',4,0,34,50,1,'Quantité limitée !',CN,zgrdejia,zgrdejia,'(568 notes)',568,4.128521,595097d6a26f6e070cb878d1,0,5e9ae51d43d6a96e303acdb0,summer
'SSHOUSE Summer Casual Sleeveless Soirée Party Soirée sans manches Vêtements de plage sexy Mini robe femme wshC1612242400387A21',2.197225,3.135494,EUR,9.903538,1,1.492904,8.721928,7.727535,6.93537,7.020191,6.46925,6.982863,0,0,0,0,'Mini,womens dresses,Summer,Patchwork,fashion dress,Dress,Mini dress,Women\'s Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual',green,XS,50,'Livraison standard',2,0,41,50,1,'Quantité limitée !',CN,SaraHouse,sarahouse,'83 \% avis positifs (17,752 notes)',17752,3.899673,56458aa03a698c35c9050988,0,58940d436a0d3d5da4e95a38,summer
'2020 Nouvelle Arrivée Femmes Printemps et Été Plage Porter Longue Mince Cardigan Ouvert Avant Kimono Vert Feuille Imprimé En Mousseline de Soie Cardigan S-5XL',2.197225,3.78419,EUR,4.615121,0,1.519513,2.70805,1.791759,1.609438,1.098612,0,1.386294,0,0,0,0,'Summer,cardigan,women beachwear,chiffon,Sexy women,Coat,summercardigan,openfront,short sleeves,Swimsuit,Women\'s Fashion,leaf,Green,printed,Spring,longcardigan,Women,Beach,kimono',leopardprint,XS,1,'Livraison standard',3,0,36,50,1,'Quantité limitée !',CN,hxt520,hxt520,'86 \% avis positifs (295 notes)',295,3.989831,5d464a1ffdf7bc44ee933c65,0,5ea10e2c617580260d55310a,summer
'Hot Summer Cool T-shirt pour les femmes Mode Tops Abeille Lettres imprimées Manches courtes O Neck Coton T-shirts Tops Tee Vêtements',2.197225,2.197225,EUR,8.517393,1,1.61542,6.363028,5.690359,4.787492,4.477337,3.7612,3.610918,0,0,0,0,'Summer,Shorts,Cotton,Cotton T Shirt,Sleeve,printedletterstop,Clothing,Tops,Necks,short sleeves,Women\'s Fashion,Women Clothing,printed,Women,tshirtforwomen,Fashion,T Shirts,Shirt',black,M,50,'Livraison standard',2,0,41,50,0,'No urgency',CN,allenfan,allenfan,'(23,832 notes)',23832,4.020435,58cfdefdacb37b556efdff7c,0,5cedf17ad1d44c52c59e4aca,summer
'Femmes Shorts d\'été à lacets taille élastique lâche mince pantalon décontracté, plus la taille S-8XL',1.313724,1.386294,EUR,4.615121,1,1.410987,3.044522,1.94591,1.609438,1.098612,1.098612,1.94591,0,0,0,0,'Summer,Plus Size,Lace,Casual pants,Bottom,pants,Loose,Women\'s Fashion,Shorts,Lace Up,Elastic,Casual,Women',yellow,S,1,'Livraison standard',1,0,35,50,1,'Quantité limitée !',CN,youngpeopleshop,happyhorses,'85 \% avis positifs (14,482 notes)',14482,4.001588,5ab3b592c3911a095ad5dadb,0,5ebf5819ebac372b070b0e70,summer
'Plus la taille d\'été femmes décontracté sans manches barboteuses combinaisons combinaison de couleur unie jarretelles pantalons lâche salopette',1.593309,2.302585,EUR,2.397895,0,1.791759,0.693147,0.693147,0,0,0,0,0,0,0,0,'Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women\'s Fashion,sleeveless,Women,Casual,jumpsuit',navyblue,Size-XS,1,'Livraison standard',1,0,40,50,0,'No urgency',CN,zhoulinglinga,zhoulinglinga,'75 \% avis positifs (65 notes)',65,3.507692,5e4b9c3801ba9d210036fc5a,0,5ec645bafd107a02279c8c54,summer
'Women Fashion Loose Lace Blouse Blouse V Neck Bat Sleeves T Shirt Hollow Out Tops Plus Grande Taille XS-8XL',2.079442,1.94591,EUR,10.819798,0,1.576915,8.81626,8.062433,7.21008,6.879356,6.196444,6.630683,0,0,0,0,'blouse,Women,lace t shirt,summer t-shirts,Lace,Sleeve,Women Blouse,loose shirt,Short Sleeve Blouses,Pure Color,Womens Blouse,Bat,lace shirts,Necks,Women\'s Fashion,Plus Size,loose t-shirt,Short Sleeve T-Shirt,Fashion,Tops,Shirt',white,XS,50,'Livraison standard',2,0,31,50,0,'No urgency',CN,'Unique Li Fashion Shop',uniquelifashionshopbb657bfe91d211e598c7063a14dc88b5,'86 \% avis positifs (10,194 notes)',10194,4.076516,5652f4053a698c76dc9a3f37,1,5c63a337d5e2ce4bbb3152cf,summer
'Robe tunique ample femme Robe d\'été Robe en jean Robe chemise en jean Robe droite',2.564949,2.484907,EUR,6.908755,0,1.560248,5.659482,4.795791,4.043051,4.127134,2.944439,3.465736,0,0,0,0,'Jeans,Fashion,tunic,Shirt,Summer,Dress,Denim,summer dress,denimjeansdres,short sleeves,casual dresses,Women\'s Fashion,Tunic dress,minishirtdres,Lines,mididre',blue,M.,50,'Livraison standard',3,0,139,50,0,'No urgency',CN,'So Band',soband,'(342 notes)',342,3.681287,5d45349676befe65691dcfbb,0,5e0ae5ebc2efb76ccf0a3391,summer
'Robe d\'été décontractée à manches courtes pour femmes',2.484907,4.442651,EUR,4.615121,1,1.497388,2.772589,1.94591,1.098612,1.386294,0.693147,1.386294,0,0,0,0,'slim dress,summer dress,womenshortsleevedre,Sleeve,Summer,Dress,slim,short sleeves,Women\'s Fashion,Shorts,boho dress,slimfitdre,Fashion,Casual',black,M,50,'Livraison standard',2,0,36,50,1,'Quantité limitée !',CN,chenxiangjunjun,chenxiangjunjun,'82 \% avis positifs (330 notes)',330,3.80303,5d42980e8388970d32294ddc,0,5e6f1fb7fe4a5bb4b8bf36e5,summer
'Femmes d\'été, plus la taille décontractée lâche col en V à manches courtes imprimé floral Blouse Tops',1.913977,3.135494,EUR,8.517393,0,1.526056,6.533789,5.66296,4.859812,4.532599,4.234107,4.727388,0,0,0,0,'blouse,Summer,Plus Size,Floral print,Necks,Sleeve,summer shirt,Loose,short sleeves,Casual,T Shirts,Shorts,Fashion,Floral,Women,Women\'s Fashion,Tops,printed',beige,S,50,'Livraison standard',2,0,33,50,0,'No urgency',CN,'Luowei clothe',luoweiclothe,'85 \% avis positifs (5,534 notes)',5534,3.999819,5ba2251b4315d12ebce873fa,0,5ccfaf238a8d535cec2dfb47,summer
'Femmes Mode Été Lâche Sans Manches Poches Couleur Unie Maxi Dress Robe Décontractée Plus La Taille',1.915451,1.791759,EUR,6.908755,0,1.495149,6.419995,5.505332,4.624973,4.406719,4.127134,4.836282,0,0,0,0,'Summer,Plus Size,long dress,plus size dress,Dress,Women\'s Fashion,maxi dress,Casual,beach dress,Sleeveless dress,summer dresses,women dress,Fashion,loose dress,sleeveless',grey,XXS,2,'Livraison standard',2,0,25,50,1,'Quantité limitée !',CN,mayuhiao,mayuhiao,'84 \% avis positifs (9,470 notes)',9470,3.956811,5952a218e81e8a4c30b5bbbc,0,5cac5af68de7960d89e54fe0,summer
'Été Sexy Femmes Mode Casual Lâche Tops Casual T-Shirt D\'été Col En V Solide Couleur Plus La Taille À Manches Courtes Blouse',1.94591,2.197225,EUR,4.615121,1,1.460938,2.639057,1.386294,1.609438,1.386294,0,1.386294,0,0,0,0,'Summer,Plus Size,Cotton T Shirt,womens shirt,summer t-shirts,short sleeves,V-neck,T Shirts,Fashion,sexy,Casual,Women,blouse,Shorts,Sleeve,Pure Color,Women\'s Fashion,Pullovers,Tops',lightblue,XS,2,'Livraison standard',2,0,40,50,1,'Quantité limitée !',CN,lanniesdesign,lanniesdesign,'84 \% avis positifs (3,515 notes)',3515,3.983784,56cd27b048e91e13aa3986e4,0,5ec49d527d7044ccfa3f1c04,summer
'Shorts de causalité d\'été de nouvelles femmes Pantalon court à cordon Pantalon court lâche',1.068153,1.94591,EUR,6.908755,1,1.492904,4.955827,3.912023,3.401197,3.218876,2.70805,3.258097,0,0,0,0,'Summer,Women,Shorts,pants,Loose,Short pants,drawstring,Causal',orange,XS,1,'Envio Padrão',1,0,38,50,0,'No urgency',CN,easymarket,easymarket,'87\% Feedback positivo (557 classificações)',557,4.123878,5d3c419de4b65d4fb81e7286,0,5e9da39dc737cf255eddd4bf,summer
'Mode féminine sans manches col profond croix sangle spaghetti couleur unie débardeur chemisier lâche plage gilet haut et chemisier été T-shirts décontractés, plus la taille',1.915451,3.7612,EUR,6.908755,0,1.463255,4.804021,3.610918,3.218876,3.178054,2.995732,2.995732,0,0,0,0,'Summer,Vest,summer t-shirts,looseblouse,Cross,tank top,Spaghetti Strap,Sleeveless Shirt,Plus Size,topandblouse,deepneck,Spaghetti,Casual,Women Fashion,Women,blouse,Tank,Necks,Beach,Tops,beachvest,Women\'s Fashion,T Shirts,Fashion,sleeveless',red,S,50,'Livraison standard',2,0,43,50,0,'No urgency',CN,Molesfashion,molesfashion,'83 \% avis positifs (5,083 notes)',5083,3.947472,566eaa533a698c6442549a74,0,5d1db3c0e2b5cc0f74e091af,summer
'2019 Summer Women\'s Fashion Nouvelle robe sans manches à pois à encolure en V et à bretelles en V sans dos Mini robes casual casual top',1.098612,1.098612,EUR,9.903538,1,1.536867,7.807103,6.892642,6.177944,6.131226,5.332719,5.793014,0,0,0,0,'Summer,Fashion,Mini,Dress,Loose,Polkas,V-neck,Tops,Women\'s Fashion,black,polka dot,sleeveless,backless,Casual,Women Fashion',yellow,S,1,'Livraison standard',1,0,36,50,0,'No urgency',CN,Pentiumhorse,pentiumhorse,'(55,499 notes)',55499,4.138885,5926c5ace8ff5525241b368d,0,5cc2ce18bc97595b6549fa14,summer
