@relation 'your_dataset_name-weka.filters.unsupervised.attribute.Remove-R1,4,18-20,22,28-32,35,37-38'

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute has_urgency_banner numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric

@data
1.94591,2.302585,9.21044,0,1.617406,7.701652,7.024649,6.150603,5.872118,4.770685,5.010635,0,0,0,0,50,2,0,41,50,0,55089,4.032947,1
1.930071,1.791759,8.517393,0,1.446919,5.97381,4.85203,4.189655,4.248495,3.713572,4.521789,0,0,0,0,2,2,0,24,50,0,4295,3.849593,0
1.791759,1.791759,6.908755,1,1.562346,6.077642,5.257495,4.477337,4.248495,3.73767,3.871201,0,0,0,0,50,1,0,39,50,0,3883,4.288179,0
1.311032,1.386294,9.903538,0,1.61542,8.856946,8.161375,7.329094,7.044033,6.033086,6.079933,0,0,0,0,50,1,0,38,50,1,151249,4.049157,0
2.484907,2.397895,4.615121,0,1.791759,1.386294,1.386294,0,0,0,0,0,0,0,0,3,2,0,42,50,0,299,4.247492,0
2.833213,2.70805,4.615121,0,1.629241,2.397895,1.94591,0.693147,1.098612,0,0.693147,0,0,0,0,50,4,0,44,50,0,16803,4.155032,0
2.079442,3.295837,8.517393,0,1.611436,6.297109,5.648974,4.718499,4.248495,3.401197,3.931826,0,0,0,0,50,2,0,37,50,0,8242,4.216695,0
1.609438,1.609438,3.931826,1,0.693147,0.693147,0,0,0,0,0.693147,0,0,0,0,20,1,0,44,50,1,254,3.515748,0
1.94591,1.94591,4.615121,1,1.418277,2.197225,1.386294,0.693147,0.693147,0,1.386294,0,0,0,0,50,2,0,41,50,0,18877,4.079886,0
2.197225,2.890372,2.397895,0,1.791759,0,0,0,0,0,0,0,0,0,0,50,3,0,48,50,1,8,3.625,0
1.609438,1.609438,4.615121,1,1.656321,3.73767,3.258097,1.94591,2.079442,0.693147,1.098612,1,0,1,0,50,1,0,50,50,0,3053,3.8585,0
2.484907,3.044522,9.21044,0,1.593309,7.952263,7.21008,6.45677,5.986452,5.225747,5.605802,0,0,0,0,16,3,0,41,50,1,12371,3.871635,0
2.564949,4.094345,8.517393,0,1.497388,5.918894,4.927254,4.174387,4.248495,3.713572,4.127134,0,0,0,0,50,3,0,41,50,0,3592,4.062361,0
2.484907,2.484907,6.908755,0,1.383791,5.433722,4.094345,3.663562,3.610918,3.496508,4.158883,0,0,0,0,50,2,0,17,50,0,5264,4.032865,0
1.068153,1.098612,9.21044,0,1.619388,6.548219,5.955837,4.836282,4.406719,3.89182,4.077537,0,0,0,0,2,1,0,22,50,0,2399,4.105461,0
1.902108,4.077537,10.819798,0,1.492904,9.007612,7.985144,7.242082,7.344719,6.878326,7.182352,0,0,0,0,50,1,0,45,50,0,96276,4.096234,0
2.197225,2.890372,8.517393,0,1.699279,6.811244,6.400257,5.236442,4.442651,2.833213,2.995732,1,0,1,0,50,2,0,40,50,0,1963,4.397351,0
2.302585,2.197225,6.908755,0,1.521699,4.406719,3.401197,3.044522,2.639057,2.079442,2.564949,0,0,0,0,50,3,0,43,50,0,13814,3.856884,0
1.905088,2.302585,4.615121,0,1.252763,1.609438,0.693147,0,0,1.098612,0.693147,0,0,0,0,5,1,0,33,50,0,1373,3.89949,0
1.098612,2.397895,4.615121,0,1.435085,2.397895,1.386294,0.693147,1.386294,0.693147,1.098612,0,0,0,0,1,1,0,41,50,1,8225,3.990638,0
2.302585,2.302585,6.908755,0,1.640937,4.867534,4.406719,2.995732,2.564949,1.386294,2.70805,0,0,0,0,50,3,0,43,50,0,16527,3.940159,0
2.772589,2.639057,2.397895,0,1.609438,1.609438,1.098612,0.693147,0,0.693147,0,0,0,0,0,50,4,0,42,50,0,331,4.021148,0
3.044522,2.890372,3.931826,0,1.642873,2.564949,2.079442,1.098612,1.098612,0,0.693147,0,0,0,0,50,6,0,36,50,0,26,3.923077,0
1.94591,2.302585,6.908755,1,1.541159,5.720312,4.844187,4.204693,3.806662,3.178054,3.828641,0,0,0,0,50,2,0,42,50,0,3300,4.024242,0
1.386294,1.386294,6.908755,1,1.406097,4.70048,3.295837,3.258097,2.890372,2.70805,3.332205,0,0,0,0,1,1,0,38,50,0,7936,3.964592,0
2.302585,2.397895,9.21044,0,1.638997,7.858641,7.321189,6.173786,5.620401,4.75359,5.337538,0,0,0,0,50,3,0,31,50,1,5808,4.30699,0
2.197225,2.197225,9.21044,1,1.60543,7.385851,6.656727,5.908083,5.488938,4.727388,4.75359,0,0,0,0,50,3,0,42,50,0,35262,3.939482,0
2.564949,4.330733,4.615121,1,1.34025,3.367296,2.079442,1.386294,1.94591,1.098612,2.397895,0,0,0,0,1,3,0,38,50,0,29,3.034483,0
2.484907,2.639057,4.615121,1,1.568616,1.791759,1.098612,1.098612,0,0,0.693147,0,0,0,0,10,2,0,41,50,1,23832,4.020435,0
2.302585,3.135494,4.615121,1,1.458615,2.397895,1.098612,1.098612,1.609438,0.693147,0.693147,0,0,0,0,50,3,0,43,50,0,16099,3.951488,1
2.079442,1.94591,6.908755,0,1.673351,4.976734,4.521789,3.367296,2.772589,1.098612,2.197225,1,0,1,0,50,2,0,34,50,0,10963,4.323908,0
1.934416,2.302585,4.615121,1,1.549688,2.890372,2.079442,1.386294,1.609438,0.693147,1.098612,0,0,0,0,18,1,0,43,50,0,5106,4.212887,0
2.197225,3.89182,6.908755,0,1.675226,6.678342,6.216606,5.030438,4.465908,3.295837,3.433987,1,0,1,0,50,2,0,9,50,0,3403,4.337349,0
2.484907,4.905275,4.615121,1,1.512927,3.367296,2.079442,2.484907,1.609438,1.098612,1.609438,0,0,0,0,50,3,0,46,50,1,1926,4.071651,0
2.197225,2.079442,9.21044,1,1.530395,7.635304,6.785588,5.840642,5.805135,5.220356,5.793014,0,0,0,0,50,3,0,38,50,1,12006,3.901216,0
2.772589,4.75359,10.819798,1,1.597365,8.815222,8.095294,7.252762,6.906755,6.068426,6.426488,0,0,0,0,2,4,0,38,50,0,165915,4.256077,0
2.197225,2.079442,9.903538,1,1.52388,7.691657,6.822197,5.926926,5.805135,5.411646,5.843544,0,0,0,0,38,2,0,23,50,0,12309,4.04517,1
0.985817,1.098612,6.908755,1,1.599388,5.476464,4.867534,3.7612,3.332205,2.079442,3.526361,0,0,0,0,1,1,0,23,50,0,12309,4.04517,1
3.218876,4.094345,6.908755,1,1.65058,6.637258,6.135565,5.01728,4.174387,3.218876,4.158883,0,0,0,0,50,6,0,26,50,0,4084,4.308276,0
1.894617,3.295837,4.615121,0,1.541159,3.526361,2.70805,2.079442,1.609438,1.386294,1.791759,0,0,0,0,50,1,0,32,50,0,3028,4.299207,0
2.639057,2.484907,4.615121,0,1.677097,3.295837,2.944439,1.609438,0.693147,0.693147,1.098612,1,0,1,0,50,3,0,139,50,1,21,4.047619,0
2.833213,4.672829,4.615121,0,1.623341,4.343805,3.663562,3.091042,1.791759,2.197225,1.609438,0,0,0,0,50,5,0,40,50,0,15551,4.233683,0
1.921325,1.791759,4.615121,0,1.678964,3.135494,2.639057,1.791759,1.386294,0.693147,0,0,0,0,0,3,1,0,24,50,0,17471,3.952836,0
2.079442,2.079442,8.517393,0,1.463255,6.363028,5.252273,4.691348,4.553877,4.26268,4.770685,0,0,0,0,50,2,0,31,50,0,4213,4.058391,0
2.197225,3.332205,8.517393,1,1.60543,6.826545,6.104793,5.31812,4.983607,4.143135,4.174387,0,0,0,0,1,3,0,43,50,0,41906,4.216413,0
1.894617,2.302585,8.517393,0,1.654411,6.910751,6.381816,5.278115,4.828314,3.73767,3.970292,0,0,0,0,50,2,0,20,50,1,5534,4.088905,0
1.029619,1.098612,6.908755,1,1.543298,4.343805,3.583519,2.397895,2.639057,2.197225,2.397895,0,0,0,0,4,1,0,20,50,0,4230,4.041371,0
2.079442,1.94591,4.615121,1,1.386294,3.135494,1.791759,1.386294,2.079442,0.693147,1.94591,0,0,0,0,50,2,0,41,50,1,3060,3.934967,0
1.011601,1.94591,3.931826,1,1.386294,1.098612,0,0.693147,0,0.693147,0,0,0,0,0,1,1,0,35,50,1,2782,4.069015,0
2.302585,4.691348,6.908755,0,1.621366,5.533389,4.919981,3.970292,3.465736,2.397895,3.178054,0,0,0,0,50,3,0,42,50,0,5934,3.849511,0
2.564949,2.484907,6.908755,0,1.501853,5.308268,4.304065,3.806662,3.401197,2.944439,3.637586,0,0,0,0,50,3,0,139,50,0,779,3.776637,0
2.197225,2.079442,6.908755,0,1.576915,4.890349,4.043051,3.555348,3.044522,2.302585,2.639057,0,0,0,0,50,2,0,31,50,0,2055,3.837956,1
1.791759,1.791759,4.615121,0,1.704748,1.94591,1.609438,0.693147,0.693147,0,0,0,0,0,0,50,2,0,45,50,1,10600,3.867547,0
2.484907,2.397895,6.908755,1,1.556037,4.007333,3.178054,2.484907,2.397895,1.386294,2.079442,0,0,0,0,50,3,0,41,50,0,73271,3.954443,1
2.197225,2.079442,9.21044,0,1.512927,7.604396,6.618739,6.035481,5.805135,5.273,5.758902,0,0,0,0,50,3,0,31,50,1,13946,4.000143,0
2.079442,1.94591,4.615121,0,1.609438,1.94591,1.386294,0.693147,0.693147,0.693147,0,0,0,0,0,7,2,0,24,50,1,1559,4.039128,0
1.94591,2.639057,6.908755,0,1.506297,4.382027,3.295837,2.890372,2.944439,2.079442,2.484907,0,0,0,0,50,2,0,43,50,0,13979,3.870735,1
1.94591,3.135494,6.908755,1,1.646734,5.308268,4.691348,3.931826,3.332205,1.94591,2.397895,0,0,0,0,3,2,0,55,50,1,3439,4.417272,0
2.639057,3.258097,4.615121,1,1.48614,4.382027,3.401197,2.833213,2.397895,2.079442,2.890372,0,0,0,0,50,3,0,41,50,1,27764,3.950403,1
2.079442,3.931826,6.908755,1,1.625311,6.013715,5.361292,4.49981,4.043051,3.401197,3.135494,0,0,0,0,50,2,0,41,50,1,12763,3.967484,0
2.639057,2.484907,6.908755,1,1.504077,4.174387,3.367296,2.079442,2.302585,2.302585,2.484907,0,0,0,0,10,3,0,30,50,0,12919,4.02446,0
2.564949,2.70805,3.931826,0,1.585145,2.197225,1.098612,1.609438,0.693147,0.693147,0,0,0,0,0,50,3,0,22,50,0,52,3.884615,0
1.903599,2.639057,6.908755,1,1.654411,5.762051,5.273,4.094345,3.401197,2.639057,3.135494,1,0,1,0,50,1,0,38,50,0,3709,4.242653,0
2.484907,3.951244,4.615121,1,1.386294,1.609438,0.693147,0.693147,0,0.693147,0.693147,0,0,0,0,50,2,0,43,50,0,17222,4.001277,1
1.56653,3.912023,9.903538,0,1.595339,9.037533,8.36637,7.331715,7.071573,6.269096,6.783325,0,0,0,0,2,1,0,8,50,0,56999,4.046825,0
2.197225,2.397895,4.615121,0,1.479329,2.944439,1.791759,1.94591,0.693147,1.386294,1.386294,0,0,0,0,3,2,0,23,50,0,290,3.682759,0
1.098612,1.386294,9.903538,0,1.627278,8.808369,8.17948,7.237059,6.849066,5.866468,6.089045,0,0,0,0,50,1,0,38,50,0,151249,4.049157,0
1.94591,3.135494,6.908755,0,1.556037,6.251904,5.484797,4.49981,4.356709,3.637586,4.330733,0,0,0,0,50,2,0,38,50,1,4233,4.016773,0
1.94591,1.94591,3.931826,0,1.648659,2.772589,2.302585,1.098612,1.386294,0,0.693147,0,0,0,0,5,2,0,20,50,0,144,3.722222,0
2.639057,2.484907,4.615121,0,1.558145,1.609438,0.693147,0.693147,1.098612,0,0,0,0,0,0,35,3,0,43,50,0,18029,4.100616,0
2.197225,3.258097,6.908755,1,1.658228,5.398163,4.919981,3.583519,3.367296,2.302585,2.564949,0,0,0,0,50,3,0,43,50,0,4072,3.900295,0
2.079442,1.94591,4.615121,0,1.791759,0,0,0,0,0,0,0,0,0,0,50,2,0,140,50,0,0,5,0
2.484907,2.397895,8.517393,0,1.619388,6.484635,5.831882,4.867534,4.672829,3.583519,3.806662,0,0,0,0,14,3,0,54,50,0,8117,4.064925,0
2.484907,5.030438,6.908755,0,1.591274,6.695799,5.945421,5.198497,4.70953,4.234107,4.248495,0,0,0,0,50,2,0,43,50,0,87178,3.90836,0
2.197225,2.079442,8.517393,1,1.568616,6.630683,5.888878,4.890349,4.762174,4.025352,4.553877,0,0,0,0,50,3,0,44,50,0,246312,4.203725,0
0.97456,1.098612,6.908755,1,1.541159,5.257495,4.49981,3.295837,3.465736,2.70805,3.465736,0,0,0,0,1,1,0,38,50,0,5654,3.95879,0
2.197225,3.135494,9.21044,0,1.547563,6.807935,5.981414,5.181784,4.912655,4.174387,4.89784,0,0,0,0,50,3,0,43,50,1,6651,4.084799,0
2.564949,2.484907,6.908755,1,1.560248,6.802395,5.968708,5.293305,4.875197,4.189655,4.762174,0,0,0,0,20,3,0,43,50,0,1990,4.046734,0
2.302585,2.197225,9.21044,1,1.576915,7.592366,6.844815,5.953243,5.680173,4.919981,5.451038,0,0,0,0,50,3,0,30,50,0,66644,4.137582,1
2.197225,2.079442,9.903538,0,1.465568,8.076205,7.037906,6.261492,6.257668,5.783825,6.566672,0,0,0,0,50,2,0,43,50,0,54504,3.801684,1
2.484907,3.931826,4.615121,1,1.386294,2.302585,1.098612,0.693147,1.386294,0.693147,1.098612,0,0,0,0,50,3,0,36,50,0,17,2.941176,0
2.484907,2.397895,6.908755,0,1.665818,6.018593,5.513429,4.49981,3.713572,2.772589,2.995732,0,0,0,0,50,2,0,21,50,0,1733,3.84247,0
2.302585,2.197225,8.517393,0,1.558145,6.063785,5.225747,4.430817,4.406719,3.433987,3.931826,0,0,0,0,50,3,0,41,50,0,1029,3.821186,0
2.079442,2.639057,9.21044,0,1.415853,6.342121,5.141664,4.49981,4.521789,4.290459,4.983607,0,0,0,0,50,2,0,42,50,1,5934,3.849511,0
1.94591,1.94591,4.615121,0,1.595339,3.73767,3.044522,2.079442,2.302585,0.693147,1.609438,0,0,0,0,50,2,0,38,50,0,151249,4.049157,0
2.079442,2.70805,4.615121,0,1.656321,3.931826,3.401197,2.564949,1.609438,1.098612,1.386294,0,0,0,0,50,2,0,43,50,1,1160,4.143966,0
0.97456,1.098612,6.908755,1,1.541159,5.257495,4.49981,3.295837,3.465736,2.70805,3.465736,0,0,0,0,1,1,0,38,50,1,5654,3.95879,0
2.484907,4.672829,9.903538,1,1.593309,9.225328,8.512181,7.645876,7.251345,6.486161,6.929517,1,0,0,1,12,3,0,45,50,1,25093,4.068665,1
2.484907,4.454347,6.908755,1,1.625311,6.120297,5.446737,4.779123,3.912023,3.091042,3.583519,0,0,0,0,50,3,0,40,50,1,895,4.334078,0
2.079442,1.94591,6.908755,0,1.633154,6.09357,5.398163,4.718499,4.290459,3.178054,2.833213,0,0,0,0,50,2,0,47,50,1,1369,4.061359,0
2.197225,4.290459,6.908755,0,1.611436,5.036953,4.454347,3.135494,3.218876,2.079442,2.772589,0,0,0,0,50,2,0,41,50,0,4136,3.912476,0
2.772589,2.639057,8.517393,0,1.599388,7.398174,6.729824,5.726848,5.402677,4.644391,5.117994,0,0,0,0,34,4,0,41,50,0,32323,4.040497,0
2.302585,3.850148,4.615121,0,1.76815,2.079442,1.94591,0.693147,0,0,0,0,0,0,0,30,3,0,74,30,0,2228,4.228007,0
2.079442,1.94591,9.21044,0,1.688249,8.03236,7.626083,6.311735,5.624018,4.477337,4.75359,1,0,1,0,2,2,0,17,50,0,11264,4.101385,0
2.484907,2.397895,4.615121,1,1.406097,3.688879,2.484907,2.197225,1.386294,2.079442,2.397895,0,0,0,0,3,2,0,47,50,0,103,3.68932,0
1.94591,2.397895,6.908755,0,1.386294,4.477337,3.135494,2.397895,3.178054,2.397895,3.135494,0,0,0,0,3,2,0,20,50,0,232,3.676724,0
2.197225,2.397895,4.615121,0,1.623341,4.077537,3.332205,2.944439,2.079442,1.098612,1.609438,0,0,0,0,3,2,0,23,50,1,123,4.04065,0
1.098612,1.098612,4.615121,1,1.366092,2.564949,1.098612,1.098612,1.609438,0.693147,1.386294,0,0,0,0,1,1,0,25,50,1,366,3.97541,0
2.197225,2.639057,4.615121,0,1.617406,4.060443,3.401197,2.833213,1.098612,1.791759,1.791759,0,0,0,0,50,2,0,51,50,0,4516,4.231842,0
3.135494,5.075174,6.908755,0,1.617406,5.463832,4.85203,3.912023,3.295837,2.079442,3.295837,0,0,0,0,50,5,0,80,50,0,541,4.097967,0
2.484907,2.397895,6.908755,0,1.587192,4.94876,4.204693,3.583519,2.772589,1.791759,2.995732,0,0,0,0,50,3,0,42,50,0,124563,4.193589,0
1.94591,1.94591,6.908755,1,1.553925,4.962845,4.043051,3.496508,3.433987,2.197225,2.833213,0,0,0,0,50,2,0,50,50,0,3053,3.8585,0
1.94591,3.663562,8.517393,0,1.652497,6.865891,6.349139,5.147494,4.762174,3.988984,3.871201,0,0,0,0,50,2,0,40,50,1,213709,4.2939,0
2.302585,3.931826,4.615121,1,1.576915,3.637586,2.833213,2.397895,1.386294,1.791759,1.386294,0,0,0,0,50,3,0,42,50,0,3237,3.948409,0
2.564949,2.484907,9.903538,1,1.534714,7.445418,6.555357,5.828946,5.609472,4.976734,5.541264,0,0,0,0,29,3,0,36,50,0,55499,4.138885,0
1.94591,1.94591,9.903538,1,1.549688,7.903596,6.999422,6.393591,6.142037,5.407172,5.796058,0,0,0,0,49,2,0,38,50,1,6714,4.07328,0
2.302585,3.526361,8.517393,0,1.570697,6.579251,5.877736,4.718499,4.644391,4.094345,4.51086,0,0,0,0,50,3,0,45,50,0,139788,4.166509,0
2.944439,3.871201,4.615121,0,1.726332,3.555348,3.332205,1.609438,0.693147,0.693147,0.693147,2,1,0,1,5,5,0,82,50,0,1465,4.226621,1
2.484907,4.691348,8.517393,0,1.373716,5.703782,4.290459,3.871201,4.094345,3.610918,4.454347,0,0,0,0,50,3,0,52,50,0,2608,3.873083,0
2.639057,2.639057,6.908755,0,1.547563,5.808142,5.010635,4.043051,4.060443,3.044522,3.931826,0,0,0,0,10,3,0,52,50,1,4048,4.064476,0
2.484907,3.663562,9.903538,1,1.539015,9.101864,8.188411,7.50769,7.382746,6.695799,7.037028,0,0,0,0,50,2,0,42,50,0,73701,4.105127,0
2.484907,2.397895,6.908755,0,1.627278,4.615121,4.094345,2.833213,2.397895,1.791759,2.397895,0,0,0,0,4,2,0,20,50,0,6300,4.078095,0
2.484907,2.397895,4.615121,0,1.637053,3.951244,3.401197,2.302585,2.197225,0.693147,1.609438,0,0,0,0,50,2,0,43,50,0,16994,4.263681,1
2.302585,3.555348,3.931826,0,1.791759,0,0,0,0,0,0,0,0,0,0,6,3,0,41,50,0,14676,4.074203,0
1.94591,2.079442,3.931826,0,1.300192,1.386294,0.693147,0,0,0.693147,0.693147,0,0,0,0,46,2,0,8,50,0,1374,4.058952,0
1.342865,1.386294,9.903538,1,1.530395,7.463363,6.597146,5.777652,5.57973,4.997212,5.627621,0,0,0,0,5,1,0,20,50,0,3791,3.918755,0
2.079442,5.075174,8.517393,0,1.479329,7.398174,6.371612,5.669881,5.624018,5.010635,5.814131,0,0,0,0,50,2,0,41,50,0,8547,4.081783,0
2.772589,3.367296,4.615121,1,1.442202,4.248495,3.258097,2.302585,2.197225,2.484907,2.833213,0,0,0,0,50,4,0,51,50,0,897,3.850613,0
2.70805,4.234107,8.517393,1,1.490654,6.59987,5.517453,5.036953,4.912655,4.219508,4.882802,1,1,0,0,50,3,0,40,50,0,13075,4.226463,0
2.564949,2.70805,2.397895,0,1.791759,0,0,0,0,0,0,0,0,0,0,50,3,0,22,50,0,52,3.884615,0
1.918392,3.433987,4.615121,0,1.283708,2.944439,1.386294,1.098612,1.791759,0.693147,2.079442,0,0,0,0,3,2,0,41,50,0,26473,3.894761,0
2.833213,3.135494,4.615121,1,1.423108,4.290459,3.044522,2.890372,2.302585,1.94591,3.044522,0,0,0,0,39,4,0,34,50,0,79,3.417722,0
2.079442,1.94591,4.615121,0,1.568616,4.127134,3.367296,2.484907,2.564949,1.098612,2.197225,0,0,0,0,50,2,0,45,50,0,139607,4.216386,0
2.197225,3.7612,6.908755,0,1.599388,6.109248,5.442418,4.477337,4.110874,3.258097,3.871201,0,0,0,0,50,2,0,40,50,0,47981,4.025364,0
2.564949,2.639057,9.21044,0,1.517323,6.795706,5.899897,4.94876,5.062595,4.532599,4.94876,0,0,0,0,50,3,0,42,50,0,117487,4.087737,0
2.484907,4.343805,6.908755,1,1.629241,5.899897,5.361292,4.127134,3.663562,3.044522,3.526361,1,1,0,0,50,2,0,40,50,0,6343,4.149141,0
2.484907,2.70805,6.908755,0,1.595339,6.480045,5.811141,4.744932,4.584967,3.688879,4.234107,0,0,0,0,19,3,0,83,50,1,6383,4.279492,0
1.900614,1.791759,8.517393,0,1.528228,6.082219,5.214936,4.394449,4.158883,3.7612,4.248495,0,0,0,0,50,2,0,39,50,0,2114,4.227531,0
2.564949,2.484907,4.615121,1,1.453953,3.713572,2.397895,2.484907,2.197225,1.098612,2.302585,0,0,0,0,50,3,0,38,50,0,7936,3.964592,0
2.079442,1.94591,4.615121,0,1.526056,3.258097,2.397895,1.609438,1.791759,1.386294,1.386294,0,0,0,0,50,2,0,127,50,1,483,4.15528,0
2.079442,2.639057,10.819798,1,1.470176,9.113389,8.006034,7.323171,7.510978,7.036148,7.378384,0,0,0,0,50,2,0,40,50,0,839882,4.10376,0
1.896119,1.791759,9.21044,1,1.665818,7.634821,7.127694,6.037871,5.513429,4.234107,4.51086,1,0,1,0,50,1,0,138,50,0,2174765,4.356188,0
2.197225,2.079442,9.903538,0,1.479329,7.964851,6.953684,6.118097,6.259581,5.669881,6.342121,0,0,0,0,50,2,0,47,50,0,402743,4.156715,1
1.791759,1.791759,9.21044,1,1.585145,7.012115,6.320768,5.209486,5.153292,4.406719,4.787492,0,0,0,0,2,2,0,50,50,0,59903,4.153665,1
2.70805,2.639057,8.517393,0,1.640937,7.641564,7.091742,5.988961,5.488938,4.553877,5.003946,0,0,0,0,50,3,0,31,50,0,5841,4.217771,0
1.94591,3.871201,6.908755,0,1.663926,4.905275,4.442651,2.995732,3.135494,1.098612,2.079442,0,0,0,0,50,2,0,43,50,0,25914,3.862314,0
2.197225,2.079442,9.21044,0,1.61343,7.899153,7.232733,6.383507,5.83773,5.036953,5.420535,0,0,0,0,50,3,0,31,50,0,10258,4.243712,1
2.484907,3.091042,6.908755,0,1.625311,6.302619,5.690359,4.736198,4.189655,3.332205,3.828641,0,0,0,0,17,3,0,70,50,1,33303,3.981623,0
1.047319,2.484907,4.615121,0,1.589235,4.584967,3.912023,2.833213,2.70805,2.302585,2.302585,0,0,0,0,2,1,0,40,50,0,91631,3.837937,1
2.302585,2.197225,8.517393,1,1.528228,7.56372,6.608001,6.006353,5.846439,5.105945,5.609472,0,0,0,0,50,3,0,41,50,0,73271,3.954443,1
2.197225,4.043051,9.21044,1,1.52388,7.159292,6.152733,5.659482,5.533389,4.553877,5.220356,0,0,0,0,50,3,0,36,50,0,1260,3.795238,0
1.386294,1.386294,10.819798,0,1.570697,9.342158,8.530307,7.759187,7.583248,6.792344,7.045777,0,0,0,0,50,1,0,38,50,1,151249,4.049157,0
1.94591,2.890372,8.517393,1,1.589235,6.70196,5.961005,5.129899,4.795791,4.189655,4.304065,0,0,0,0,50,2,0,38,50,0,22765,4.238173,0
1.581038,1.94591,3.931826,0,1.609438,1.94591,1.386294,0,1.386294,0,0,0,0,0,0,4,1,0,20,50,0,4098,3.860908,0
2.302585,2.197225,8.517393,0,1.61542,6.719013,6.100319,5.075174,4.644391,3.828641,4.330733,0,0,0,0,50,3,0,42,50,0,124563,4.193589,0
1.930071,1.791759,8.517393,0,1.446919,5.97381,4.85203,4.189655,4.248495,3.713572,4.521789,0,0,0,0,2,2,0,24,50,1,4295,3.849593,0
2.484907,2.890372,6.908755,0,1.530395,6.137727,5.247024,4.49981,4.317488,3.73767,4.248495,0,0,0,0,50,3,0,36,50,1,5880,4.136395,0
2.197225,2.079442,9.903538,1,1.599388,9.141847,8.409162,7.578657,7.334982,6.490724,6.559615,0,0,0,0,50,2,0,38,50,0,40245,3.99759,0
2.197225,4.94876,9.21044,1,1.642873,7.555382,7.040536,5.799093,5.361292,4.488636,4.94876,0,0,0,0,50,3,0,19,50,0,2050,4.167805,0
2.484907,5.129899,2.397895,0,1.465568,1.386294,0,1.098612,0,0.693147,0,0,0,0,0,3,3,0,33,50,0,47,3.914894,0
2.484907,5.129899,2.397895,0,1.465568,1.386294,0,1.098612,0,0.693147,0,0,0,0,0,3,3,0,33,50,1,47,3.914894,0
2.197225,2.079442,4.615121,0,1.098612,1.098612,0,0,0.693147,0,0.693147,0,0,0,0,46,3,0,41,50,1,14676,4.074203,0
1.098612,2.197225,3.931826,0,1.585145,2.197225,1.791759,0.693147,0,0,1.098612,0,0,0,0,1,1,0,40,50,1,7248,3.943019,0
1.896119,1.791759,4.615121,1,1.483875,3.332205,2.197225,2.197225,1.609438,0.693147,1.94591,0,0,0,0,50,1,0,48,50,0,1129,3.833481,0
2.302585,2.197225,4.615121,0,1.629241,2.397895,1.791759,1.386294,0.693147,0,0.693147,0,0,0,0,10,3,0,26,50,1,4402,4.022944,0
2.197225,2.302585,4.615121,1,1.625311,4.127134,3.663562,1.94591,2.197225,1.098612,2.079442,0,0,0,0,2,3,0,39,50,0,1585,4.076972,0
2.302585,2.197225,6.908755,0,1.564441,5.645447,4.85203,3.871201,4.077537,3.044522,3.433987,0,0,0,0,15,3,0,43,50,0,16523,4.038734,0
1.324419,2.890372,6.908755,1,1.673351,3.912023,3.367296,2.639057,1.791759,1.098612,0.693147,1,0,1,0,3,1,0,43,50,0,11505,4.136723,0
1.574846,1.609438,4.615121,0,1.519513,4.219508,3.332205,2.772589,1.94591,2.079442,2.564949,0,0,0,0,1,1,0,38,50,0,5654,3.95879,0
2.079442,2.302585,9.21044,1,1.699279,7.516977,7.134094,5.863631,4.941642,3.7612,3.988984,1,0,1,0,50,2,0,43,50,1,8727,4.161797,0
1.94591,3.78419,6.908755,0,1.495149,6.340359,5.480639,4.276666,4.454347,4.043051,4.75359,0,0,0,0,15,2,0,43,50,0,36361,3.96752,0
2.197225,3.091042,4.615121,0,1.621366,3.610918,3.044522,1.94591,1.791759,1.098612,1.386294,1,0,1,0,50,2,0,48,50,0,5781,4.274866,0
2.197225,2.302585,6.908755,1,1.640937,3.828641,3.367296,1.609438,2.302585,0,1.609438,0,0,0,0,50,3,0,42,50,0,21012,3.885161,0
1.297463,1.386294,4.615121,1,1.300192,2.564949,0.693147,1.609438,1.098612,0,1.791759,0,0,0,0,1,1,0,30,50,1,66644,4.137582,1
2.197225,4.454347,9.903538,0,1.474763,8.645762,7.50329,7.058758,6.977281,6.413459,6.938284,0,0,0,0,50,3,0,47,50,0,402743,4.156715,1
2.197225,2.079442,6.908755,1,1.515127,4.795791,3.871201,3.091042,3.044522,2.772589,2.890372,0,0,0,0,49,2,0,42,50,0,7348,4.137452,0
1.541159,2.302585,8.517393,0,1.463255,6.23637,5.204007,4.430817,4.356709,4.077537,4.718499,0,0,0,0,15,1,0,111,50,1,253249,4.070618,1
2.564949,4.406719,9.903538,0,1.625311,7.495542,6.867974,5.849325,5.655992,4.584967,4.718499,0,0,0,0,50,3,0,38,50,0,151914,4.127921,0
